Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,33.0,30.0,12.0,Spencer Boyd,Crowe Equipment (Randy Young),Chevrolet,50.0,electrical,0.0,4.0,0.0
2023,22,Homestead,Homestead-Miami Speedway,1.5,paved track,34.0,7.0,38.0,Zane Smith,Ambetter Health (Bob Jenkins),Ford,134.0,running,34.0,3.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,1.0,8.0,19.0,Christian Eckes,NAPA AUTOCARE (Bill McAnally),Chevrolet,179.0,running,36.0,51.0,5.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,2.0,14.0,35.0,Jake Garcia,Quanta Services (Bill McAnally),Chevrolet,179.0,running,0.0,37.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,3.0,5.0,4.0,Chase Purdy,Bama Buggies (Kyle Busch),Chevrolet,179.0,running,8.0,43.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,4.0,10.0,1.0,Jesse Love,HomeSmiles (David Gilliland),Toyota,179.0,running,0.0,33.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,5.0,6.0,99.0,Ben Rhodes,Kubota (Duke Thorson),Ford,179.0,running,0.0,32.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,6.0,17.0,23.0,Grant Enfinger,Champion Power Equipment (Maury Gallagher),Chevrolet,179.0,running,0.0,31.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,7.0,15.0,5.0,Dean Thompson,Thompson Pipe Group (David Gilliland),Toyota,179.0,running,0.0,30.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,8.0,27.0,2.0,Kaden Honeycutt,Randco Industries (Randy Young),Chevrolet,179.0,running,0.0,29.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,9.0,25.0,15.0,Tanner Gray,Cometic/Factory Canopies (David Gilliland),Toyota,179.0,running,0.0,28.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,10.0,3.0,2.0,Nick Sanchez,Gainbridge (Max Siegel),Chevrolet,179.0,running,5.0,33.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,11.0,28.0,88.0,Matt Crafton,Ideal Door/Menards (Duke Thorson),Ford,179.0,running,0.0,26.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,12.0,9.0,24.0,Rajah Caruth,Wendell Scott Foundation (Maury Gallagher),Chevrolet,179.0,running,0.0,25.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,13.0,31.0,45.0,Lawless Alan,AUTOParkIt (Al Niece),Chevrolet,179.0,running,0.0,24.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,14.0,2.0,98.0,Ty Majeski,Curb Records/ Farm Paint (Mike Curb),Ford,179.0,running,48.0,41.0,1.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,15.0,23.0,13.0,Hailie Deegan,PIT BOSS (Duke Thorson),Ford,179.0,running,0.0,22.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,16.0,32.0,22.0,Christian Rose,Disability Opportunity Fund (Kevin Cywinski),Ford,179.0,running,0.0,21.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,17.0,34.0,4.0,Spencer Davis,Fly Alliance/CarQuest (Roper Racing),Ford,179.0,running,0.0,20.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,18.0,1.0,11.0,Corey Heim,Safelite (David Gilliland),Toyota,179.0,running,47.0,19.0,1.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,19.0,35.0,20.0,Nick Leitz,Precision Measurements (Randy Young),Chevrolet,179.0,running,0.0,18.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,20.0,36.0,56.0,Tyler Hill,Consolidation Coach/UNITS (Timmy Hill),Toyota,179.0,running,0.0,17.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,21.0,26.0,9.0,Colby Howard,Grant County Mulch (Codie Rohrbaugh),Chevrolet,179.0,running,0.0,16.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,22.0,19.0,16.0,Tyler Ankrum,LiUNA! (Shigeaki Hattori),Toyota,178.0,running,0.0,15.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,23.0,12.0,17.0,Taylor Gray,Dead On Tools (David Gilliland),Toyota,177.0,running,0.0,21.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,24.0,20.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Toyota,175.0,running,0.0,13.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,25.0,4.0,38.0,Zane Smith,Speedco / Delo (Bob Jenkins),Ford,172.0,crash,35.0,29.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,26.0,21.0,75.0,Sean Hingorani,Fidelity Capital (Charlie Henderson),Chevrolet,167.0,crash,0.0,11.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,27.0,7.0,51.0,Jack Wood,Rubbin' is Racing (Kyle Busch),Chevrolet,162.0,crash,0.0,10.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,28.0,16.0,77.0,Derek Kraus,Western States Flooring (Spire Motorsports),Chevrolet,156.0,crash,0.0,9.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,29.0,13.0,42.0,Carson Hocevar,Worldwide Express (Al Niece),Chevrolet,146.0,crash,0.0,8.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,30.0,24.0,25.0,Stefan Parsons,Rackley Roofing/Millennium (Rackley W.A.R.),Chevrolet,128.0,crash,0.0,7.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,31.0,11.0,41.0,Bayley Currey,GlobalTranz (Al Niece),Chevrolet,128.0,crash,0.0,6.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,32.0,22.0,43.0,Daniel Dye,GMS Racing (Maury Gallagher),Chevrolet,128.0,crash,0.0,5.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,33.0,18.0,61.0,Jake Drew,Cyclum Truck Stops (Shigeaki Hattori),Toyota,100.0,crash,0.0,4.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,34.0,29.0,66.0,Conner Jones,Lung Cancer Awareness (Duke Thorson),Ford,100.0,crash,0.0,3.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,35.0,33.0,7.0,Marco Andretti,Gainbridge (Spire Motorsports),Chevrolet,54.0,crash,0.0,2.0,0.0
2023,23,Phoenix,Phoenix Raceway,1.0,paved track,36.0,30.0,30.0,Chris Hacker,On Point Motorsports (Steven Lane),Toyota,53.0,crash,0.0,1.0,0.0
