Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
2021,1,Daytona,Daytona International Speedway,2.5,paved track,13.0,24.0,2.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,199.0,crash,0.0,25.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,14.0,10.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,199.0,crash,0.0,25.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,15.0,39.0,33.0,Austin Cindric,Verizon 5G (Roger Penske),Ford,199.0,crash,2.0,0.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,16.0,5.0,20.0,Christopher Bell,DeWalt (Joe Gibbs),Toyota,199.0,running,32.0,26.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,17.0,6.0,23.0,Bubba Wallace,Door Dash (23XI Racing),Toyota,198.0,crash,1.0,32.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,18.0,21.0,47.0,Ricky Stenhouse Jr,Kroger / NOS Energy Drink (JTG-Daugherty Racing),Chevrolet,198.0,running,0.0,19.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,19.0,30.0,14.0,Chase Briscoe,HighPoint.com (Stewart Haas Racing),Ford,197.0,running,0.0,18.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,20.0,28.0,53.0,Joey Gase,Page Construction / Fox Nation (Rick Ware),Ford,196.0,running,0.0,0.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,21.0,35.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Chevrolet,196.0,running,0.0,16.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,22.0,20.0,1.0,Kurt Busch,Monster Energy (Chip Ganassi),Chevrolet,195.0,running,0.0,15.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,23.0,38.0,78.0,B.J. McLeod,NASCAR Heat 5 / Xbox Free Play Days (B.J. McLeod),Ford,195.0,running,0.0,0.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,24.0,37.0,52.0,Josh Bilicki,Wisconsin Lightning Lab (Rick Ware),Ford,194.0,running,0.0,13.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,25.0,26.0,19.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs (Joe Gibbs),Toyota,193.0,running,0.0,12.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,26.0,2.0,24.0,William Byron,Axalta (Rick Hendrick),Chevrolet,191.0,running,0.0,11.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,27.0,29.0,8.0,Tyler Reddick,Lenovo (Richard Childress),Chevrolet,188.0,running,0.0,10.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,28.0,40.0,16.0,Kaz Grala,Hyper Ice (Matthew Kaulig),Chevrolet,115.0,dvp,10.0,9.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,29.0,33.0,0.0,Quin Houff,Mane 'N Tail (StarCom Racing),Chevrolet,37.0,crash,0.0,8.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,30.0,14.0,12.0,Ryan Blaney,Menards / Blue DEF / Peak (Roger Penske),Ford,14.0,crash,0.0,7.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,31.0,22.0,17.0,Chris Buescher,Fastenal / 3M (Jack Roush),Ford,14.0,dvp,0.0,6.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,32.0,36.0,38.0,Anthony Alfredo,Speedy Cash (Bob Jenkins),Ford,14.0,dvp,0.0,5.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,33.0,23.0,21.0,Matt DiBenedetto,Motorcraft / Quick Lane (Wood Brothers),Ford,14.0,dvp,0.0,4.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,34.0,3.0,10.0,Aric Almirola,Smithfield (Stewart Haas Racing),Ford,13.0,crash,0.0,3.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,35.0,1.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,13.0,crash,1.0,2.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,36.0,15.0,99.0,Daniel Suarez,iFly (Trackhouse Racing),Chevrolet,13.0,crash,0.0,1.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,37.0,18.0,36.0,David Ragan,Select Blinds (Bob Jenkins),Ford,13.0,crash,0.0,1.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,38.0,7.0,6.0,Ryan Newman,Kohler Generators (Jack Roush),Ford,13.0,crash,0.0,1.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,39.0,31.0,43.0,Erik Jones,Armor All (Richard Petty Motorsports),Chevrolet,13.0,crash,0.0,1.0,0.0
2021,1,Daytona,Daytona International Speedway,2.5,paved track,40.0,32.0,15.0,Derrike Cope,Jacob Companies (Rick Ware),Chevrolet,3.0,crash,0.0,1.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,1.0,12.0,20.0,Christopher Bell,Rheem (Joe Gibbs),Toyota,70.0,running,5.0,47.0,5.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,2.0,11.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,70.0,running,10.0,52.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,3.0,4.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,70.0,running,5.0,52.0,1.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,4.0,17.0,1.0,Kurt Busch,Monster Energy (Chip Ganassi),Chevrolet,70.0,running,2.0,48.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,5.0,15.0,2.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,70.0,running,0.0,39.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,6.0,5.0,4.0,Kevin Harvick,Mobil 1 (Stewart Haas Racing),Ford,70.0,running,0.0,33.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,7.0,34.0,16.0,A.J. Allmendinger,Hyperice (Matthew Kaulig),Chevrolet,70.0,running,2.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,8.0,2.0,34.0,Michael McDowell,Fr8 Auctions (Bob Jenkins),Ford,70.0,running,0.0,29.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,9.0,6.0,37.0,Ryan Preece,Kroger / Coca-Cola (JTG-Daugherty Racing),Chevrolet,70.0,running,0.0,28.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,10.0,36.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,70.0,running,0.0,27.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,11.0,30.0,17.0,Chris Buescher,Fastenal / MCR Safety (Jack Roush),Ford,70.0,running,0.0,27.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,12.0,19.0,19.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs (Joe Gibbs),Toyota,70.0,running,0.0,35.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,13.0,13.0,41.0,Cole Custer,Dixie Vodka (Stewart Haas Racing),Ford,70.0,running,0.0,27.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,14.0,37.0,43.0,Erik Jones,Petty's Garage (Richard Petty Motorsports),Chevrolet,70.0,running,0.0,23.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,15.0,27.0,12.0,Ryan Blaney,Menards / Libman (Roger Penske),Ford,70.0,running,0.0,22.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,16.0,35.0,99.0,Daniel Suarez,iFly (Trackhouse Racing),Chevrolet,70.0,running,2.0,21.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,17.0,26.0,10.0,Aric Almirola,Smithfield (Stewart Haas Racing),Ford,70.0,running,0.0,20.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,18.0,16.0,47.0,Ricky Stenhouse Jr,Cottonelle (JTG-Daugherty Racing),Chevrolet,70.0,running,0.0,19.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,19.0,38.0,96.0,Ty Dillon,Toyota Certified Used Vehicles (Gaunt Brothers),Toyota,70.0,running,0.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,20.0,33.0,6.0,Ryan Newman,Castrol Carbon Neutral (Jack Roush),Ford,70.0,running,0.0,17.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,21.0,1.0,9.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,70.0,running,44.0,31.0,1.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,22.0,31.0,38.0,Anthony Alfredo,The Pete Store (Bob Jenkins),Ford,70.0,running,0.0,15.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,23.0,39.0,15.0,James Davison,Signing Day Sports (Rick Ware),Chevrolet,70.0,running,0.0,14.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,24.0,20.0,77.0,Justin Haley,AirMed Care Network (Spire Motorsports),Chevrolet,70.0,running,0.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,25.0,21.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Chevrolet,70.0,running,0.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,26.0,10.0,23.0,Bubba Wallace,Door Dash (23XI Racing),Toyota,70.0,running,0.0,11.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,27.0,25.0,53.0,Garrett Smithley,Clix Wipers (Rick Ware),Chevrolet,70.0,running,0.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,28.0,28.0,78.0,Scott Heckert,Motorsport Games (B.J. McLeod),Ford,70.0,running,0.0,9.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,29.0,40.0,66.0,Timmy Hill,CrashClaimsR.us (Carl Long),Toyota,70.0,running,0.0,0.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,30.0,8.0,5.0,Kyle Larson,Nations Guard (Rick Hendrick),Chevrolet,70.0,running,0.0,12.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,31.0,7.0,7.0,Corey LaJoie,Netflix / The Crew (Spire Motorsports),Chevrolet,70.0,running,0.0,6.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,32.0,18.0,14.0,Chase Briscoe,Ford Performance Racing School (Stewart Haas Racing),Ford,70.0,running,0.0,5.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,33.0,22.0,24.0,William Byron,Axalta (Rick Hendrick),Chevrolet,69.0,running,0.0,8.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,34.0,3.0,3.0,Austin Dillon,Dow Mobility Science (Richard Childress),Chevrolet,69.0,running,0.0,6.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,35.0,14.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,69.0,running,0.0,3.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,36.0,23.0,52.0,Josh Bilicki,Jacob Companies (Rick Ware),Ford,68.0,brakes,0.0,1.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,37.0,32.0,21.0,Matt DiBenedetto,Motorcraft / Quick Lane (Wood Brothers),Ford,65.0,running,0.0,1.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,38.0,24.0,8.0,Tyler Reddick,CAT Rental Store (Richard Childress),Chevrolet,58.0,crash,0.0,1.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,39.0,9.0,42.0,Ross Chastain,McDonald's (Chip Ganassi),Chevrolet,26.0,crash,0.0,1.0,0.0
2021,2,Daytona (Road),Daytona Intl. Speedway Road Course,3.61,road course,40.0,29.0,0.0,Quin Houff,Mane 'N Tail (StarCom Racing),Chevrolet,3.0,engine,0.0,1.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,31.0,24.0,William Byron,Axalta (Rick Hendrick),Chevrolet,267.0,running,102.0,57.0,6.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,35.0,8.0,Tyler Reddick,Cheddar's Scratch Kitchen (Richard Childress),Chevrolet,267.0,running,0.0,35.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,9.0,19.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs (Joe Gibbs),Toyota,267.0,running,37.0,49.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,17.0,5.0,Kyle Larson,Nations Guard (Rick Hendrick),Chevrolet,267.0,running,5.0,44.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,4.0,4.0,Kevin Harvick,Busch Light (Stewart Haas Racing),Ford,267.0,running,0.0,36.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,6.0,34.0,Michael McDowell,Love's Travel Stops / Speedco (Bob Jenkins),Ford,267.0,running,0.0,31.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,23.0,6.0,Ryan Newman,Oscar Mayer Hot Dogs (Jack Roush),Ford,267.0,running,0.0,30.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,8.0,5.0,1.0,Kurt Busch,Monster Energy (Chip Ganassi),Chevrolet,267.0,running,0.0,39.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,9.0,13.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,267.0,running,0.0,36.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,10.0,24.0,18.0,Kyle Busch,M&M's Fudge Brownie (Joe Gibbs),Toyota,267.0,running,0.0,27.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,11.0,1.0,11.0,Denny Hamlin,Small Business Grant Contest (Joe Gibbs),Toyota,267.0,running,0.0,35.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,12.0,22.0,3.0,Austin Dillon,Bass Pro Shops / Tracker Off Road (Richard Childress),Chevrolet,267.0,running,0.0,26.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,13.0,15.0,47.0,Ricky Stenhouse Jr,Kroger / Tide Power Pods (JTG-Daugherty Racing),Chevrolet,267.0,running,0.0,24.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,14.0,11.0,9.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,267.0,running,4.0,26.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,15.0,21.0,99.0,Daniel Suarez,Camping World (Trackhouse Racing),Chevrolet,267.0,running,1.0,22.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,16.0,7.0,2.0,Brad Keselowski,Dent Wizard (Roger Penske),Ford,267.0,running,47.0,31.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,17.0,32.0,42.0,Ross Chastain,Chevrolet Accessories (Chip Ganassi),Chevrolet,267.0,running,0.0,20.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,18.0,30.0,14.0,Chase Briscoe,Ford Performance Racing School (Stewart Haas Racing),Ford,267.0,running,0.0,19.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,19.0,12.0,17.0,Chris Buescher,Fastenal / Norton Saint-Gobain (Jack Roush),Ford,267.0,running,57.0,33.0,1.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,20.0,3.0,20.0,Christopher Bell,Rheem (Joe Gibbs),Toyota,267.0,running,0.0,17.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,21.0,8.0,37.0,Ryan Preece,Slim Jim (JTG-Daugherty Racing),Chevrolet,267.0,running,0.0,16.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,22.0,19.0,23.0,Bubba Wallace,Door Dash (23XI Racing),Toyota,267.0,running,2.0,15.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,23.0,10.0,41.0,Cole Custer,HaasTooling.com (Stewart Haas Racing),Ford,267.0,running,0.0,14.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,24.0,27.0,38.0,Anthony Alfredo,Dude Wipes (Bob Jenkins),Ford,267.0,running,0.0,13.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,25.0,2.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,267.0,running,12.0,16.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,26.0,20.0,77.0,Justin Haley,Diamond Creek Water (Spire Motorsports),Chevrolet,266.0,running,0.0,0.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,27.0,18.0,43.0,Erik Jones,Armor All (Richard Petty Motorsports),Chevrolet,266.0,running,0.0,10.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,28.0,37.0,21.0,Matt DiBenedetto,Menards / Moen (Wood Brothers),Ford,266.0,running,0.0,9.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,29.0,14.0,12.0,Ryan Blaney,Dex Imaging (Roger Penske),Ford,266.0,running,0.0,11.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,30.0,16.0,10.0,Aric Almirola,Smithfield (Stewart Haas Racing),Ford,264.0,running,0.0,7.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,31.0,28.0,53.0,Garrett Smithley,KSDT CPA / Rich Mar Florist (Rick Ware),Chevrolet,263.0,running,0.0,0.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,32.0,26.0,51.0,Cody Ware,Nurtec ODT (Rick Ware),Chevrolet,261.0,running,0.0,0.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,33.0,36.0,52.0,Josh Bilicki,Jacob Companies (Rick Ware),Ford,259.0,running,0.0,4.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,34.0,34.0,78.0,B.J. McLeod,Traxion.gg / Motorsport Games (B.J. McLeod),Ford,258.0,running,0.0,0.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,35.0,38.0,0.0,Quin Houff,8 Ball Whiskey (StarCom Racing),Chevrolet,258.0,running,0.0,2.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,36.0,25.0,7.0,Corey LaJoie,Marwin Sports Apparel (Spire Motorsports),Chevrolet,151.0,engine,0.0,1.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,37.0,29.0,15.0,James Davison,Rick Ware Racing (Rick Ware),Chevrolet,61.0,engine,0.0,1.0,0.0
2021,3,Homestead,Homestead-Miami Speedway,1.5,paved track,38.0,33.0,66.0,Timmy Hill,Carl Long,Toyota,21.0,electrical,0.0,0.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,1.0,3.0,5.0,Kyle Larson,Hendrickcars.com (Rick Hendrick),Chevrolet,267.0,running,103.0,50.0,6.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,2.0,10.0,2.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,267.0,running,27.0,54.0,1.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,3.0,14.0,18.0,Kyle Busch,Ethel M Chocolates (Joe Gibbs),Toyota,267.0,running,0.0,36.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,4.0,6.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,267.0,running,47.0,48.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,5.0,26.0,12.0,Ryan Blaney,Menards / Pennzoil (Roger Penske),Ford,267.0,running,1.0,46.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,6.0,4.0,19.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs (Joe Gibbs),Toyota,267.0,running,6.0,35.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,7.0,16.0,20.0,Christopher Bell,Craftsman (Joe Gibbs),Toyota,267.0,running,0.0,39.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,8.0,2.0,24.0,William Byron,Liberty University (Rick Hendrick),Chevrolet,267.0,running,25.0,40.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,9.0,15.0,22.0,Joey Logano,Pennzoil (Roger Penske),Ford,267.0,running,7.0,30.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,10.0,29.0,43.0,Erik Jones,Medallion Bank (Richard Petty Motorsports),Chevrolet,267.0,running,0.0,27.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,11.0,17.0,47.0,Ricky Stenhouse Jr,Kroger / Cottonelle / Hungry Jack (JTG-Daugherty Racing),Chevrolet,267.0,running,0.0,26.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,12.0,12.0,3.0,Austin Dillon,BetMGM (Richard Childress),Chevrolet,267.0,running,0.0,25.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,13.0,8.0,9.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,267.0,running,22.0,34.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,14.0,18.0,17.0,Chris Buescher,Fastenal / Loctite (Jack Roush),Ford,267.0,running,0.0,23.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,15.0,19.0,37.0,Ryan Preece,Natural Light Naturdays (JTG-Daugherty Racing),Chevrolet,266.0,running,0.0,22.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,30.0,21.0,Matt DiBenedetto,Motorcraft / Quick Lane (Wood Brothers),Ford,266.0,running,0.0,24.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,5.0,34.0,Michael McDowell,Love's Travel Stops / Speedco (Bob Jenkins),Ford,266.0,running,9.0,20.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,13.0,6.0,Ryan Newman,Wyndham Rewards / Days Inn (Jack Roush),Ford,266.0,running,0.0,19.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,7.0,1.0,Kurt Busch,Monster Energy (Chip Ganassi),Chevrolet,266.0,running,0.0,18.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,1.0,4.0,Kevin Harvick,Mobil 1 (Stewart Haas Racing),Ford,266.0,running,0.0,17.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,24.0,14.0,Chase Briscoe,Ford Performance Racing School (Stewart Haas Racing),Ford,266.0,running,0.0,16.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,11.0,8.0,Tyler Reddick,Quartz Hill Records / Ben Gallaher (Richard Childress),Chevrolet,266.0,running,7.0,15.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,21.0,42.0,Ross Chastain,Clover (Chip Ganassi),Chevrolet,266.0,running,0.0,14.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,27.0,38.0,Anthony Alfredo,Speedy Cash (Bob Jenkins),Ford,266.0,running,1.0,13.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,20.0,41.0,Cole Custer,HaasTooling.com (Stewart Haas Racing),Ford,266.0,running,0.0,12.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,22.0,99.0,Daniel Suarez,Camping World (Trackhouse Racing),Chevrolet,265.0,running,12.0,11.0,0.0
2021,4,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,9.0,48.0,Alex Bowman,Ally (Rick Hendrick),Chevrolet,265.0,running,0.0,21.0,0.0
