Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,2.0,17.0,Rich Bickle,Sears DieHard (Darrell Waltrip),Chevrolet,159.0,10050.0,running,0.0,100.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,19.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,156.0,9950.0,running,0.0,97.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,31.0,73.0,Scott Grissom,Grissom Motorsports (Arne Henriksen),Chevrolet,136.0,8850.0,mechanical,0.0,94.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,14.0,18.0,Michael Dokken,Dana Corporation (Kurt Roehrig),Dodge,127.0,8750.0,mechanical,0.0,91.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,15.0,48.0,Ron Fellows,AER Manufacturing (Billy Hess),Chevrolet,124.0,8650.0,crash,0.0,88.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,32.0,75.0,Dan Press,Spears Manufacturing (Wayne Spears),Chevrolet,117.0,8650.0,engine,0.0,85.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,12.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,109.0,10450.0,engine,0.0,82.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,7.0,65.0,Kenny Allen,Action Rent-to-Own (Kenny Allen),Chevrolet,94.0,8350.0,mechanical,0.0,79.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,29.0,12.0,Doug George,Power Rangers Turbo (Bob Blake),Chevrolet,91.0,9250.0,engine,0.0,76.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,17.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,89.0,8150.0,engine,0.0,73.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,33.0,24.0,Jack Sprague,Quaker State (Rick Hendrick),Chevrolet,78.0,9050.0,engine,0.0,70.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,8.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Dodge,72.0,8950.0,engine,0.0,67.0
1997,9,Fort Worth,Texas Motor Speedway,1.5,paved track,33.0,26.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,11.0,8850.0,engine,0.0,64.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,1.0,1.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,200.0,38975.0,running,200.0,180.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,2.0,8.0,17.0,Rich Bickle,Sears DieHard (Darrell Waltrip),Chevrolet,200.0,17850.0,running,0.0,170.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,3.0,16.0,3.0,Jay Sauter,GM Goodwrench Service (Richard Childress),Chevrolet,200.0,19450.0,running,0.0,165.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,4.0,3.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,200.0,14850.0,running,0.0,160.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,5.0,24.0,80.0,Joe Ruttman,LCI International (Jack Roush),Ford,200.0,10875.0,running,0.0,155.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,6.0,25.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,200.0,11900.0,running,0.0,150.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,7.0,11.0,24.0,Jack Sprague,Quaker State (Rick Hendrick),Chevrolet,200.0,7100.0,running,0.0,146.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,8.0,27.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,200.0,6700.0,running,0.0,142.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,9.0,33.0,99.0,Chuck Bown,Exide Batteries (Jack Roush),Ford,200.0,6600.0,running,0.0,138.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,10.0,4.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,200.0,6850.0,running,0.0,134.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,11.0,22.0,35.0,Dave Rezendes,Ortho Lawn & Garden (Charles Hardy),Chevrolet,200.0,6500.0,running,0.0,130.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,12.0,20.0,30.0,Kelly Denton,Food City (Grier Lackey),Chevrolet,200.0,5700.0,running,0.0,127.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,13.0,19.0,91.0,Brad Teague,Race Page (Gerald Voyles),Chevrolet,200.0,5400.0,running,0.0,124.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,14.0,17.0,62.0,Blaise Alexander,Lisa Express (Blaise Alexander),Chevrolet,199.0,5350.0,running,0.0,121.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,15.0,38.0,9.0,Greg Marlowe,USA Racing (Thomas Stump),Chevrolet,199.0,5750.0,running,0.0,118.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,16.0,31.0,27.0,Rob Rizzo,Easy Care (Rob Rizzo),Ford,199.0,5250.0,running,0.0,115.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,17.0,12.0,31.0,Tony Roper,Concor Tool & Machine (Bob Brevak),Ford,198.0,6200.0,running,0.0,112.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,18.0,2.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,198.0,6150.0,running,0.0,109.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,19.0,10.0,7.0,Tammy Jo Kirk,Lovable (Geoffrey Bodine),Ford,197.0,6100.0,running,0.0,106.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,20.0,18.0,20.0,Butch Miller,Orleans Hotel & Casino (Walker Evans),Chevrolet,196.0,6150.0,running,0.0,103.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,21.0,13.0,75.0,Dan Press,Spears Manufacturing (Wayne Spears),Chevrolet,194.0,5000.0,running,0.0,100.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,22.0,5.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Dodge,193.0,4950.0,running,0.0,97.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,23.0,9.0,18.0,Michael Dokken,Dana Corporation (Kurt Roehrig),Dodge,193.0,4900.0,running,0.0,94.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,24.0,14.0,77.0,"Lonnie Rush, Jr.",A & G Coal (Kevin Doran),Chevrolet,190.0,4850.0,crash,0.0,91.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,25.0,26.0,86.0,Stacy Compton,Valvoline Instant Oil Change (David Hodson),Ford,177.0,5900.0,ignition,0.0,88.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,26.0,6.0,98.0,"Kenny Irwin, Jr.",Raybestos (Jim Herrick),Ford,165.0,5750.0,crash,0.0,85.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,27.0,32.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,161.0,4700.0,crash,0.0,82.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,28.0,28.0,90.0,Lance Norick,NHL Detroit Red Wings (Ron Norick),Ford,156.0,4650.0,engine,0.0,79.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,29.0,7.0,55.0,"Ron Barfield, Jr.",Gloy Racing (Tom Gloy),Ford,137.0,4625.0,crash,0.0,76.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,30.0,15.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,130.0,5600.0,running,0.0,73.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,31.0,21.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,93.0,4575.0,running,0.0,70.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,32.0,34.0,41.0,Randy Renfrow,Itco Tires (Greg Turnage),Ford,89.0,4550.0,crash,0.0,67.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,33.0,36.0,37.0,Robert Huffman,White House Apple Juice (Ted Phillips),Ford,65.0,4525.0,brakes,0.0,64.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,34.0,23.0,32.0,Curtis Markham,Boomer's Heroes BBQ (Joe Horner),Chevrolet,52.0,4500.0,crash,0.0,61.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,35.0,30.0,52.0,Tobey Butler,Purolator PureOne Filters (Ken Schrader),Chevrolet,38.0,5500.0,crash,0.0,58.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,36.0,29.0,12.0,Doug George,Power Rangers Turbo (Bob Blake),Chevrolet,18.0,5500.0,crash,0.0,55.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,37.0,37.0,39.0,Jeff Spraker,Academic Software (Milo Januska),Chevrolet,7.0,4500.0,crash,0.0,52.0
1997,10,Bristol,Bristol Motor Speedway,0.533,paved track,38.0,35.0,65.0,Kenny Allen,Petroleum World (Kenny Allen),Chevrolet,4.0,4500.0,crash,0.0,49.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,1.0,3.0,24.0,Jack Sprague,Quaker State (Rick Hendrick),Chevrolet,200.0,47300.0,running,123.0,180.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,2.0,16.0,80.0,Joe Ruttman,LCI International (Jack Roush),Ford,200.0,27250.0,running,30.0,170.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,3.0,1.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,200.0,21400.0,running,31.0,165.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,4.0,2.0,17.0,Rich Bickle,Sears DieHard (Darrell Waltrip),Chevrolet,200.0,10100.0,running,0.0,160.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,5.0,8.0,18.0,Michael Dokken,Dana Corporation (Kurt Roehrig),Dodge,200.0,7900.0,running,0.0,155.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,6.0,10.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,200.0,12075.0,running,0.0,150.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,7.0,9.0,99.0,Chuck Bown,Exide Batteries (Jack Roush),Ford,200.0,8850.0,running,0.0,146.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,8.0,4.0,37.0,David Green,Red Man Golden Blend (Clarence Brewer),Chevrolet,200.0,7100.0,running,0.0,142.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,9.0,27.0,3.0,Jay Sauter,GM Goodwrench Service (Richard Childress),Chevrolet,200.0,8025.0,running,0.0,138.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,10.0,7.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Dodge,200.0,8175.0,running,0.0,134.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,11.0,25.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,200.0,6925.0,running,0.0,130.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,12.0,31.0,75.0,Dan Press,Spears Manufacturing (Wayne Spears),Chevrolet,200.0,6875.0,running,0.0,127.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,13.0,21.0,55.0,Kevin Grubb,Grubb Motorsports (Kevin Grubb),Chevrolet,200.0,6825.0,running,0.0,124.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,14.0,11.0,86.0,Stacy Compton,Valvoline Instant Oil Change (David Hodson),Ford,200.0,8025.0,running,0.0,121.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,15.0,29.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,199.0,7175.0,running,0.0,118.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,16.0,20.0,7.0,Tammy Jo Kirk,Lovable (Geoffrey Bodine),Ford,198.0,7225.0,running,0.0,115.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,17.0,28.0,92.0,Doug George,Rotary Lift (Raymond Scanlan),Chevrolet,198.0,7175.0,running,0.0,112.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,18.0,19.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,197.0,7125.0,running,0.0,109.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,19.0,24.0,65.0,Brian Cunningham,Cunningham Historic Motorcars (Kenny Allen),Ford,197.0,6075.0,running,0.0,106.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,20.0,32.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,196.0,7250.0,running,0.0,103.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,21.0,30.0,6.0,Billy Pauch,Greenfield Racing (Dick Greenfield),Dodge,194.0,6000.0,running,0.0,100.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,22.0,36.0,47.0,Danny Hieber,Bucks County International (Eugene Hieber),Chevrolet,193.0,5975.0,running,0.0,97.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,23.0,14.0,20.0,Butch Miller,Orleans Hotel & Casino (Walker Evans),Chevrolet,192.0,6950.0,running,0.0,94.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,24.0,5.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes / Truck Series Champion (Dale Earnhardt, Inc.)",Chevrolet,188.0,7925.0,crash,16.0,91.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,25.0,6.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,180.0,7000.0,running,0.0,88.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,26.0,35.0,15.0,Mike Cope,Penrose Meat Snacks (Billy Ballew),Ford,175.0,5875.0,suspension,0.0,85.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,27.0,18.0,98.0,"Kenny Irwin, Jr.",Raybestos (Jim Herrick),Ford,154.0,6850.0,running,0.0,82.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,28.0,26.0,13.0,Morgan Shepherd,Key Federal Savings VISA (Mike Colabucci),Chevrolet,147.0,5825.0,engine,0.0,79.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,29.0,34.0,12.0,Randy MacDonald,Blake Racing (Bob Blake),Chevrolet,146.0,5800.0,crash,0.0,76.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,30.0,17.0,27.0,Rob Rizzo,Easy Care (Rob Rizzo),Ford,102.0,5775.0,crash,0.0,73.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,31.0,12.0,35.0,Dave Rezendes,Ortho Lawn & Garden (Charles Hardy),Chevrolet,101.0,6750.0,engine,0.0,70.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,32.0,23.0,77.0,"Lonnie Rush, Jr.",A & G Coal (Kevin Doran),Chevrolet,99.0,5725.0,engine,0.0,67.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,33.0,22.0,31.0,Tony Roper,Concor Tool & Machine (Bob Brevak),Ford,99.0,6725.0,crash,0.0,64.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,34.0,33.0,52.0,Tobey Butler,Purolator PureOne Filters (Ken Schrader),Chevrolet,88.0,6725.0,engine,0.0,61.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,35.0,15.0,90.0,Lance Norick,NHL Philadelphia Flyers (Ron Norick),Ford,66.0,5725.0,crash,0.0,58.0
1997,11,Nazareth,Nazareth Speedway,1.0,paved track,36.0,13.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,2.0,6725.0,crash,0.0,55.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,1.0,5.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,200.0,37725.0,running,59.0,180.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,2.0,3.0,3.0,Jay Sauter,GM Goodwrench Service (Richard Childress),Chevrolet,200.0,26675.0,running,0.0,170.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,3.0,2.0,17.0,Rich Bickle,Sears DieHard (Darrell Waltrip),Chevrolet,200.0,15875.0,running,14.0,165.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,4.0,1.0,24.0,Jack Sprague,Quaker State (Rick Hendrick),Chevrolet,200.0,16300.0,running,127.0,160.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,5.0,6.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,200.0,14225.0,running,0.0,155.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,6.0,4.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,200.0,8700.0,running,0.0,150.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,7.0,11.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Dodge,200.0,8900.0,running,0.0,146.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,8.0,13.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,200.0,7800.0,running,0.0,142.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,9.0,20.0,80.0,Joe Ruttman,LCI International (Jack Roush),Ford,199.0,7700.0,running,0.0,138.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,10.0,16.0,99.0,Chuck Bown,Exide Batteries (Jack Roush),Ford,199.0,8675.0,running,0.0,134.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,11.0,19.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,199.0,7850.0,running,0.0,130.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,12.0,10.0,37.0,Mark Green,Red Man Golden Blend (Clarence Brewer),Chevrolet,199.0,6575.0,running,0.0,127.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,13.0,9.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,199.0,6500.0,running,0.0,124.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,14.0,27.0,20.0,Butch Miller,Orleans Hotel & Casino (Walker Evans),Chevrolet,199.0,7600.0,running,0.0,121.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,15.0,7.0,98.0,"Kenny Irwin, Jr.",Raybestos (Jim Herrick),Ford,199.0,7525.0,running,0.0,118.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,16.0,18.0,7.0,Tammy Jo Kirk,Lovable (Geoffrey Bodine),Ford,198.0,6975.0,running,0.0,115.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,17.0,26.0,31.0,Tony Roper,Concor Tool & Machine (Bob Brevak),Ford,198.0,5925.0,running,0.0,112.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,18.0,29.0,77.0,"Lonnie Rush, Jr.",A & G Coal (Kevin Doran),Chevrolet,198.0,5875.0,running,0.0,109.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,19.0,17.0,92.0,Doug George,Rotary Lift (Raymond Scanlan),Chevrolet,198.0,6825.0,running,0.0,106.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,20.0,24.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,198.0,6775.0,running,0.0,103.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,21.0,14.0,86.0,Stacy Compton,Valvoline Instant Oil Change (David Hodson),Ford,198.0,6725.0,running,0.0,100.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,22.0,34.0,2.0,Eric Norris,Wolverine Vinyl Siding (Jim Smith),Ford,197.0,5675.0,running,0.0,97.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,23.0,15.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,196.0,6625.0,running,0.0,94.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,24.0,30.0,60.0,Bobby Dotter,Lub-Tek Shock Oil (Mike Farris),Chevrolet,196.0,5575.0,running,0.0,91.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,25.0,25.0,75.0,Dan Press,Spears Manufacturing (Wayne Spears),Chevrolet,189.0,5650.0,running,0.0,88.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,26.0,28.0,26.0,Jerry Robertson,Mainstream Technology (Mike Mittler),Ford,183.0,5525.0,running,0.0,85.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,27.0,22.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,155.0,5500.0,engine,0.0,82.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,28.0,23.0,15.0,Mike Cope,Penrose Meat Snacks (Billy Ballew),Ford,143.0,5475.0,ignition,0.0,79.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,29.0,33.0,81.0,Jerry Glanville,Frickers (Jerry Glanville),Ford,124.0,5450.0,engine,0.0,76.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,30.0,31.0,35.0,Dave Rezendes,Ortho Lawn & Garden (Charles Hardy),Chevrolet,109.0,6425.0,engine,0.0,73.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,31.0,12.0,61.0,Randy Tolsma,IWX Motor Freight (Steve Coulter),Chevrolet,88.0,5425.0,crash,0.0,70.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,32.0,21.0,18.0,Michael Dokken,Dana Corporation (Kurt Roehrig),Dodge,74.0,5425.0,crash,0.0,67.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,33.0,32.0,90.0,Lance Norick,NHL (Ron Norick),Ford,71.0,5425.0,engine,0.0,64.0
1997,12,Milwaukee,Milwaukee Mile,1.0,paved track,34.0,8.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,33.0,6425.0,clutch,0.0,61.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,1.0,4.0,16.0,"Ron Hornaday, Jr.","NAPA Brakes (Dale Earnhardt, Inc.)",Chevrolet,225.0,36950.0,running,225.0,180.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,2.0,3.0,80.0,Joe Ruttman,LCI International (Jack Roush),Ford,225.0,27975.0,running,0.0,170.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,3.0,1.0,43.0,Jimmy Hensley,Cummins Engines (Petty Enterprises),Dodge,225.0,19175.0,running,0.0,165.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,4.0,2.0,19.0,Tony Raines,Pennzoil (Kurt Roehrig),Dodge,225.0,11940.0,running,0.0,160.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,5.0,11.0,17.0,Rich Bickle,Sears DieHard (Darrell Waltrip),Chevrolet,225.0,9275.0,running,0.0,155.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,6.0,6.0,86.0,Stacy Compton,Valvoline Instant Oil Change (David Hodson),Ford,225.0,13550.0,running,0.0,150.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,7.0,13.0,37.0,Scot Walters,Red Man Golden Blend (Clarence Brewer),Chevrolet,225.0,7150.0,running,0.0,146.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,8.0,19.0,24.0,Jack Sprague,Quaker State (Rick Hendrick),Chevrolet,225.0,7325.0,running,0.0,142.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,9.0,9.0,44.0,Boris Said,Federated Auto Parts (Mark Simo),Ford,225.0,7300.0,running,0.0,138.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,10.0,31.0,52.0,Mike Wallace,Purolator PureOne Filters (Ken Schrader),Chevrolet,225.0,7325.0,running,0.0,134.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,11.0,24.0,79.0,Kevin Harvick,Spears Manufacturing (Wayne Spears),Chevrolet,224.0,6200.0,running,0.0,130.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,12.0,30.0,15.0,Mike Cope,Penrose Meat Snacks (Billy Ballew),Ford,224.0,6125.0,running,0.0,127.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,13.0,12.0,2.0,Mike Bliss,Team ASE Racing (Jim Smith),Ford,223.0,7100.0,running,0.0,124.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,14.0,14.0,7.0,Tammy Jo Kirk,Lovable (Geoffrey Bodine),Ford,223.0,7025.0,running,0.0,121.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,15.0,15.0,88.0,Terry Cook,PBA Tour (Duke Thorson),Chevrolet,221.0,6550.0,running,0.0,118.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,16.0,5.0,14.0,Rick Crawford,Circle Bar Motel & RV Park (Tom Mitchell),Ford,219.0,6675.0,running,0.0,115.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,17.0,20.0,18.0,Michael Dokken,Dana Corporation (Kurt Roehrig),Dodge,218.0,5650.0,running,0.0,112.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,18.0,16.0,98.0,"Kenny Irwin, Jr.",Raybestos (Jim Herrick),Ford,217.0,6575.0,running,0.0,109.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,19.0,7.0,6.0,Rick Carelli,RE/MAX International (Marshall Chesrown),Chevrolet,212.0,6550.0,overheating,0.0,106.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,20.0,21.0,31.0,Tony Roper,Concor Tool & Machine (Bob Brevak),Ford,212.0,5700.0,running,0.0,103.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,21.0,25.0,65.0,Brian Cunningham,Cunningham Historic Motorcars (Kenny Allen),Ford,197.0,5425.0,running,0.0,100.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,22.0,22.0,99.0,Chuck Bown,Exide Batteries (Jack Roush),Ford,196.0,6375.0,running,0.0,97.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,23.0,8.0,66.0,Bryan Reffner,Carlin Burners & Controls (Dale Phelon),Ford,181.0,6350.0,crash,0.0,94.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,24.0,10.0,29.0,Bob Keselowski,Mopar Performance (Ron Keselowski),Dodge,169.0,6325.0,engine,0.0,91.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,25.0,29.0,35.0,Dave Rezendes,Ortho Lawn & Garden (Charles Hardy),Chevrolet,166.0,6400.0,overheating,0.0,88.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,26.0,28.0,92.0,Doug George,Rotary Lift (Raymond Scanlan),Chevrolet,161.0,6275.0,crash,0.0,85.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,27.0,32.0,4.0,Wayne Grubb,Link-Belt Construction (William Grubb),Chevrolet,136.0,5250.0,crash,0.0,82.0
1997,13,Louisville,Louisville Motor Speedway,0.438,paved track,28.0,17.0,75.0,Dan Press,Spears Manufacturing (Wayne Spears),Chevrolet,114.0,5200.0,overheating,0.0,79.0
